Brand,Price,Old Price,Discount,Rating,Review Count,Type of Product,Clean Name,Storage,Battery,Screen Size,Color,More Details
Nokia,"KSh 3,999","KSh 5,000",,,3.3 out of 5(4),Phones,Nokia 2720 Flip Mobile,N/A,N/A,N/A,Black,"Mobile Phone, Dual Screen, Dual Sim Card -"
Samsung,"KSh 19,950","KSh 29,999",,,4.5 out of 5(33),Phones,Samsung GALAXY A15,6GB RAM + 128GB ROM,5000mAh,N/A,Black,"6.5'' HD+, DUAL SIM, 50MP,  - Blue black"
Samsung,"KSh 23,999","KSh 40,999",,,4.3 out of 5(35),Phones,Samsung GALAXY A15,8GB RAM + 256GB ROM,5000mAh,N/A,N/A,"6.5'' ,  (DUAL SIM) 50MP CAMERA,  - Blue + FREEBIES"
Tecno,"KSh 12,350","KSh 19,999",,,4 out of 5(6),Phones,Tecno POP 9,6GB RAM,N/A,"6.67""",N/A,"128GB Storage+ (3GB+3GB Extended RAM), 13MP, 4.5G,5000MAh+EARPODS+WATCH"
XIAOMI,"KSh 14,699","KSh 23,999",,,3.8 out of 5(21),Phones,XIAOMI  Redmi 14C,8GB RAM,5160mAh,"6.88""",N/A,(+256GB Storage) (Dual Sim)  - Blue + Free gifts
Samsung,"KSh 14,498","KSh 21,999",,,4.2 out of 5(12),Phones,Samsung  Galaxy A05s,"128GB ROM, 4GB RAM",5000mAh,"6.7""",N/A,"DISPLAY,4G, 128GB ROM + 4GB RAM- (Dual SIM), BLACK+ FREE GIFTS"
Oppo,"KSh 4,699","KSh 9,999",,,,Phones,Oppo Refurbished A59 4G LTE Smartphones (32GB,N/A,N/A,"5.5""",N/A,"4GB),  Octa-core Processor Mobile Phones, 13MP+8MP Main Camera, Dual SIM 3075 MAh Android Phones"
XIAOMI,"KSh 14,298","KSh 21,999",,,3.3 out of 5(6),Phones,XIAOMI Redmi 14C,8GB RAM,5160mAh,"6.88""",Black,(256GB Storage+) (Dual Sim)  -Midnight
Samsung,"KSh 12,209","KSh 19,999",,,4.8 out of 5(4),Phones,Samsung Galaxy A06 6.7 DISPLAY 4GB RAM +128GB ROM 5000MAH DUAL,4GB RAM +128GB ROM,N/A,N/A,N/A,
Tecno,"KSh 13,199","KSh 30,999",,,,Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, UP to  (Dual Sim) 50MP, 5000 mAh  COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Tecno,"KSh 1,470","KSh 3,000",,,4.4 out of 5(26),Phones,Tecno T301 2/Dual Sim,N/A,N/A,N/A,N/A,Button/KABAMBE/KATULULU/MULIKA MWIZI
Realme,"KSh 11,890","KSh 20,000",,,4.1 out of 5(40),Phones,Realme NOTE 50 6.74 INCHES DISPLAY 4GB RAM+128 GB ROM DUAL SIM 5000 MAH +POWER BANK,4GB RAM,N/A,N/A,N/A,
XIAOMI,"KSh 17,299","KSh 30,000",,,4.3 out of 5(30),Phones,XIAOMI Redmi 13C,8GB RAM,5000mAh,"6.71""",N/A,(+256GB Storage) Dual +COVER
Samsung,"KSh 17,999","KSh 35,999",,,3.6 out of 5(7),Phones,Samsung GALAXY A16,4GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
VILLAON,KSh 959,"KSh 1,800",,,3.8 out of 5(25),Phones,VILLAON V110,N/A,1000mAh,"177""",N/A,"Kabambe, Wireless FM, Camera, Bright Touch, Facebook,  (Dual Sim)"
HOMMY,"KSh 2,599","KSh 4,000",,,4 out of 5(44),Phones,HOMMY 3 COLUMN PORTABLE WARDROBE,N/A,N/A,N/A,N/A,
Samsung,"KSh 12,559","KSh 20,000",,,4.5 out of 5(10),Phones,Samsung A06 6.7 DISPLAY 4GB RAM +128GB ROM 5000MAH DUAL SIM+gifts,4GB RAM +128GB ROM,N/A,N/A,N/A,.
Realme,"KSh 11,950","KSh 20,999",,,3.9 out of 5(9),Phones,"Realme Note 50 6.74"" 128GB ROM+ 4GB (Expandable to 8GB RAM) 5000mAh (Dual sim) COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU","128GB ROM, 8GB RAM",5000mAh,"6.74""",N/A,
Tecno,"KSh 12,650","KSh 24,999",,,2 out of 5(1),Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, Up to  (Dual Sim) 50MP, 5000 mAh - Orbit Black + Free Gifts"
Samsung,"KSh 19,599","KSh 29,999",,,4.2 out of 5(498),Phones,Samsung GALAXY A15,4GB RAM + 128GB ROM,5000mAh,N/A,Black,"6.5'' HD+, DUAL SIM, 50MP,   -"
XIAOMI,"KSh 14,399","KSh 29,999",,,4.7 out of 5(11),Phones,XIAOMI  Redmi 14C,8GB RAM,5160mAh,"6.88""",Black,(+256GB Storage) (Dual Sim)  -
Tecno,"KSh 2,550","KSh 4,000",,,4.3 out of 5(122),Phones,Tecno T529,N/A,2500mAh,N/A,Black,"screen Size28, LCD Screen, GSM, 008MP"
X,"KSh 8,499","KSh 16,899",,,3 out of 5(28),Phones,X Tigi Bison1-4G Lte-Octa Core-6GB Ram-128Gb -20Mp/20+8+2Mp-Black&Green,6GB Ram,N/A,N/A,N/A,
Tecno,"KSh 12,690","KSh 19,999",,,4.1 out of 5(13),Phones,Tecno Spark 30c,8GB RAM + 128GB ROM,N/A,N/A,N/A,"6.67'' HD+, UP to  (Dual Sim) 50MP, 5000 mAh - Orbit White + Free Gifts"
Samsung,"KSh 10,995","KSh 19,999",,,4.2 out of 5(6),Phones,Samsung Galaxy A06,4GB RAM + 64GB ROM,5000mAh,N/A,Blue,"6.7'' Display,  (Dual Sim) 50MP Camera,  - Light"
Samsung,"KSh 12,995","KSh 24,999",,,4.3 out of 5(8),Phones,"Samsung Galaxy A06 6.7"" Display","128GB ROM, 4GB RAM",5000mAh,"6.7""",N/A,"128GB ROM + 4GB RAM (Dual Sim)50MP Camera,4G Nertwork,  - lightblue + Travel adapter & earpods"
Infinix,"KSh 12,290","KSh 13,999",,,4.1 out of 5(21),Phones,"Infinix Hot 50i 4G""6.7-inch",128GB ROM,5000mAh,N/A,Black,"12 GB(6+6)RAM+' Battery: , 18W Wired - SLEEK BLACK"
Vivo,"KSh 6,888","KSh 10,000",,,4 out of 5(4),Phones,Vivo Y85  4GB+64G ROM Refurbished Dual SIM6.26 Inch  Camera 13MP Face Unlock+Fingerprint Smartphone,N/A,N/A,N/A,N/A,
Tecno,"KSh 17,199","KSh 19,999",,,4.1 out of 5(21),Phones,Tecno Spark 30 6.78'',"128GB ROM, 8GB RAM",5000mAh,N/A,N/A,"128GB ROM+8GB RAM*(+8GB Extended Ram)_ SONY IMX682 64MP Camera (4G Dual SIM), -Stellar Shadow (1YR WRTY)"
Samsung,"KSh 9,894","KSh 19,999",,,3.7 out of 5(7),Phones,"Samsung Galaxy A05 64GB+4GB 50MP Triple Camera Snapdragon 680 6.7"" 90Hz Display Android 13 5000mAh 25W Type-C Charge Smart Phones Phone Smartphone",N/A,5000mAh,"6.7""",N/A,
Infinix,"KSh 21,599","KSh 26,976",,,5 out of 5(2),Phones,Infinix Hot 50 Pro+,8GB RAM,5000mAh,"6.78""",Black,128GB +  (Dual Sim)
Freeyond,"KSh 7,699","KSh 14,999",,,4 out of 5(480),Phones,Freeyond F9,N/A,5000mAh,"6.52""",Blue,"2GB+64GB, 13.0MP,4G Smartphone  Dual SIM Android Phone"
Tecno,"KSh 17,199","KSh 19,999",,,4.1 out of 5(21),Phones,Tecno Spark 30 6.78'',"128GB ROM, 8GB RAM",5000mAh,N/A,N/A,"128GB ROM+8GB RAM*(+8GB Extended Ram)_ SONY IMX682 64MP Camera (4G Dual SIM), -Stellar Shadow (1YR WRTY)"
Samsung,"KSh 9,894","KSh 19,999",,,3.7 out of 5(7),Phones,"Samsung Galaxy A05 64GB+4GB 50MP Triple Camera Snapdragon 680 6.7"" 90Hz Display Android 13 5000mAh 25W Type-C Charge Smart Phones Phone Smartphone",N/A,5000mAh,"6.7""",N/A,
Infinix,"KSh 21,599","KSh 26,976",,,5 out of 5(2),Phones,Infinix Hot 50 Pro+,8GB RAM,5000mAh,"6.78""",Black,128GB +  (Dual Sim)
Freeyond,"KSh 7,699","KSh 14,999",,,4 out of 5(480),Phones,Freeyond F9,N/A,5000mAh,"6.52""",Blue,"2GB+64GB, 13.0MP,4G Smartphone  Dual SIM Android Phone"
Samsung,"KSh 18,999","KSh 30,999",,,4.5 out of 5(8),Phones,Samsung GALAXY A16,6GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,  COMES WITH FREE GIFTS... (C TO C HEADER  + SILICONE COVER  ) FOR YOU"
Samsung,"KSh 23,999","KSh 35,999",,,5 out of 5(1),Phones,Samsung GALAXY A16,8GB RAM,5000mAh,N/A,N/A,"6.7'' HD+,  + 256 GB ROM, DUAL SIM, 50MP,   COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Huawei,"KSh 9,200","KSh 10,000",,,3.8 out of 5(6),Phones,"Huawei Y9 2019 Smartphone 6.5"" HiSilicon Kirin 710 (6GB+128GB RAM) Dual SIM",128GB RAM,N/A,"6.5""",N/A,
Infinix,"KSh 11,099","KSh 14,075",,,4.7 out of 5(9),Phones,Infinix Smart 9,4GB RAM,5000mAh,"6.7""",N/A,"128GB +  (Dual SIM), Neo Titanium (1YR WRTY)"
Tecno,"KSh 9,999","KSh 12,999",,,4.4 out of 5(8),Phones,"Tecno POP 9 120Hz 6.67"" 64GB ROM+3GB RAM*(+3GB RAM Extended)4G _5000mAh","64GB ROM, 3GB RAM, 3GB RAM",5000mAh,"6.67""",Black,Infrared Remote Control-  (1YR WRTY)
Nice,"KSh 2,099","KSh 4,599",,,4.1 out of 5(14),Phones,Nice One GY-28 - 3 Column Portable Fabric Cloth Wardrobe – 8 Shelves & Hanging Section - Coffee Brown,N/A,N/A,N/A,N/A,
Vivo,"KSh 3,299","KSh 7,999",,,3 out of 5(2),Phones,"Vivo Refurbished Y55 2GB RAM 16GB ROM 5.2inch "" 2730 MAh Dual SIM 8MP+5MP Android Smartphone.","2GB RAM, 16GB ROM",N/A,N/A,N/A,
Samsung,"KSh 9,580","KSh 16,000",,,4.1 out of 5(20),Phones,Samsung GALAXY A05,"4GB RAM, 64GB ROM",N/A,N/A,N/A,"6.7 PLS LCD DISPLAY ,4GB RAM/64GB ROM,ANDROID 13,5000MAH,4G,DUAL,50MP"
Oale,"KSh 6,199","KSh 8,000",,,,Phones,"Oale S24+ - 6.52"" 32GB ROM 3GB RAM","32GB ROM, 3GB RAM",4050mAh,"6.52""",Black,"8MP, 3G -"
Samsung,"KSh 23,999","KSh 40,000",,,4 out of 5(51),Phones,Samsung GALAXY A15,8GB RAM + 256GB ROM,5000mAh,N/A,N/A,"6.5'' HD+, DUAL SIM, 50MP,  - Blue + FREEBIES (2YRS WRTY)"
Tecno,"KSh 23,499","KSh 24,999",,,3.8 out of 5(8),Phones,Tecno CAMON 30S,"128GB ROM, 6GB RAM",5000mAh,"6.78""",Black,"FHD+AMOLED 120Hz, 128GB ROM+6GB RAM (+6GB Extended RAM) (4G Dual Sim), - Celestial  (1YR WRTY)"
VILLAON,"KSh 4,950","KSh 8,000",,,3.8 out of 5(11),Phones,"VILLAON V20 SE 5.0"" 4GB RAM+32GB Storage 8MP Camera-3000mAh Dual Sim..",4GB RAM,3000mAh,"5.0""",N/A,
Samsung,"KSh 18,999","KSh 30,000",,,3.8 out of 5(6),Phones,Samsung Galaxy A16,128GB ROM,N/A,"6.7""",N/A,"6GB+  HD, Android 14,50MP-Camera, Battery-5000mah (Dual Sim)+COVER"
Samsung,"KSh 16,990","KSh 35,000",,,,Phones,"Samsung Galaxy A16"" 164.4 X 77.9 X 7.9 Mm (6.47 X 3.07 X 0.31 In)""4GB RAM+128GB ROM",4GB RAM+128GB ROM,5000mAh,"16""",N/A,Battery:  WWW
Realme,"KSh 11,890","KSh 19,000",,,3.5 out of 5(21),Phones,Realme NOTE 50 6.74 Display,4GB RAM +128GB ROM,N/A,N/A,N/A,DUAL SIM 5000 MAH +PB I12 SW
Samsung,"KSh 18,890","KSh 30,999",,,5 out of 5(7),Phones,Samsung GALAXY A16,6GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,  .."
Tecno,"KSh 10,599","KSh 14,999",,,3.5 out of 5(2),Phones,"Tecno POP 8 6.6""-upto 4GB RAM + 64GB Storage Android 13",4GB RAM,5000mAh,"6.6""",N/A,Battery+ BUDS+WATCH..
Tecno,"KSh 32,890","KSh 60,000",,,,Phones,Tecno CAMON 40 PRO  6.78 INCHES 8GB RAM +256GB ROM 5200 MAH BATTERY DUAL SIM I12 WATCH,8GB RAM +256GB ROM,N/A,N/A,N/A,
Bontel,"KSh 1,999","KSh 2,500",,,4.2 out of 5(39),Phones,"Bontel Honey 1.54""// Color Display Flip Phone//c",N/A,N/A,"1.54""",N/A,e
Oppo,"KSh 4,390","KSh 13,499",,,,Phones,Oppo Refurbished A37 Smartphone (16GB,N/A,N/A,"5.0""",N/A,"2GB),  Dual SIM Cell Phone 5MP+8MP Camera Mobile Phones, 2630 MAh Android Phones"
Samsung,"KSh 23,900","KSh 30,999",,,4 out of 5(2),Phones,Samsung Galaxy A16,256GB ROM,N/A,"6.7""",N/A,"8GB+  HD, Android 14,50MP-Camera, Battery-5000mah (Dual sim) COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Samsung,"KSh 47,999","KSh 69,999",,,4.9 out of 5(13),Phones,Samsung Galaxy A55 5G,"256GB ROM, 8GB RAM",5000mAh,"6.6""",N/A,"256GB ROM + 8GB RAM (Dual SIM),  - Black + FREEBIES"
Oppo,"KSh 7,888","KSh 12,800",,,3.4 out of 5(28),Phones,Oppo Refurbished A83 4GB+ 64GB Smartphone - 4G LTE Dual Card 5.7-inch Display - Face Unlock（Black）,N/A,N/A,N/A,N/A,
Infinix,"KSh 29,699","KSh 38,000",,,4.5 out of 5(2),Phones,Infinix Note 40 Pro,"8GB RAM, 16GB RAM",5000mAh,N/A,Green,"6.78'', 256GB + 8GB RAM (UPTO 16GB RAM), Dual SIM, Vintage   (1YR  WRTY)"
Itel,"KSh 13,978","KSh 16,774",,,4.4 out of 5(9),Phones,Itel S25,6GB RAM,500mAh,"6.78""",Black,"+ 128GB (Dual SIM), Bromo   (1YR WRTY)"
Oppo,"KSh 6,999","KSh 15,998",,,,Phones,Oppo Refurbished A3s 4G LTE Smartphone (64GB,N/A,N/A,"6.2""",N/A,"4GB),  Octa-core SDM450, 13MP+2MP Camera, Dual SIM, 4230 MAh Cell Phone"
Samsung,"KSh 10,299","KSh 22,999",,,4.7 out of 5(12),Phones,Samsung Galaxy A05,4GB RAM,5000mAh,N/A,N/A,"6.7''   + 64GB  (Dual Sim) 50MP Camera,  - Black + Smart Watch & Buds"
XIAOMI,"KSh 11,699","KSh 17,499",,,3.4 out of 5(5),Phones,XIAOMI Redmi 14C,4GB RAM,5160mAh,"6.88""",Blue,(+128GB Storage) (Dual Sim)  - Starry
Infinix,"KSh 11,099","KSh 14,075",,,4.1 out of 5(10),Phones,Infinix Smart 9,4GB RAM,5000mAh,"6.7""",Green,"128GB +  (Dual SIM), Mint  (1YR WRTY)"
Itel,"KSh 1,299","KSh 1,800",,,4.4 out of 5(163),Phones,"Itel 2160// Dual SIM//Black//""C.E""",N/A,N/A,N/A,N/A,
Tecno,"KSh 20,200","KSh 35,000",,,4.5 out of 5(6),Phones,Tecno SPARK 20 PRO,"8GB RAM, 16GB RAM, 256GB ROM",N/A,"6.78""",N/A,"IPS LCD,8GB RAM UPTO  16GB RAM,256GB ROM,BUDS,DISK,WATCH,OTG & RING"
Oking,KSh 915,"KSh 1,174",,,4.1 out of 5(97),Phones,Oking OK2166,N/A,1000mAh,"1.77""",Black,"Wireless FM ,Camera, Bright Touch,  (Dual Sim) -   (1YR WRTY)"
Oale,"KSh 6,749","KSh 8,000",,,3 out of 5(3),Phones,"Oale Smart 9 - 6.6"" 64GB ROM 3GB RAM 8MP 5075mAh 3G - Black","64GB ROM, 3GB RAM",5075mAh,"6.6""",N/A,
Samsung,"KSh 24,899","KSh 39,999",,,4.2 out of 5(21),Phones,Samsung Galaxy A25 5G,6GB RAM + 128GB ROM,N/A,N/A,N/A,"6.5'' , 50MP  (Dual Sim)- Brave Black + Smart Watch & Power Bank"
Tecno,"KSh 27,950","KSh 50,000",,,,Phones,Tecno CAMON 40  6.78 INCHES 8GB RAM +256GB ROM,8GB RAM +256GB ROM,N/A,N/A,N/A,"CURVED SCREEN, 5200 MAH BATTERY DUAL SIM WATCH MAGNIFIER"
Tecno,"KSh 1,749","KSh 3,800",,,4.7 out of 5(11),Phones,Tecno T301 2/Dual Sim,N/A,N/A,N/A,N/A,Button/KABAMBE/KATULULU/MULIKA MWIZI + FREE WATCH AND BELT
Nokia,"KSh 1,899","KSh 7,999",,,4.8 out of 5(6),Phones,Nokia 6310 Dual Sim,N/A,N/A,N/A,N/A,
Tecno,"KSh 1,460","KSh 2,200",,,4.4 out of 5(48),Phones,Tecno T301; (Dual Sim) Memory Card Slot,N/A,N/A,N/A,Black,black
XIAOMI,"KSh 11,650","KSh 19,999",,,4.3 out of 5(33),Phones,XIAOMI Redmi A3x,4GB RAM,5000mAh,"6.71""",Black,"Display  + 128GB,  (Dual SIM)"
Realme,"KSh 12,595","KSh 15,000",,,3.9 out of 5(32),Phones,"Realme Note 50 6.74"" 256GB ROM+4GB RAM(Upto 8GB RAM) 5000mAH 13MP Al Camera Dual sim-Midnight Black","256GB ROM, 4GB RAM, 8GB RAM",N/A,"6.74""",N/A,
XIAOMI,"KSh 24,999","KSh 34,999",,,5 out of 5(2),Phones,XIAOMI  Redmi Note 14,8GB RAM,5500mAh,"6.67""",N/A,"256GB +  (Dual SIM), Midnight Black ,Red Watch+F9 Earbuds"
Samsung,"KSh 20,699","KSh 29,999",,,4 out of 5(89),Phones,Samsung Galaxy A15,6GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.5'' Display,  (Dual Sim) 50MP,   - Blue + Smart watch & Power bank"
Oppo,"KSh 16,895","KSh 25,000",,,3 out of 5(2),Phones,Oppo A3X,"128GB ROM, 4GB RAM",N/A,"6.67""",N/A,"IPS LCD DISPLAY  INCHES,128GB ROM & 4GB RAM, DUAL SIM SW PB BDS"
Samsung,"KSh 13,700","KSh 22,999",,,4.3 out of 5(83),Phones,Samsung  Galaxy A05S,4GB RAM + 128GB ROM,5000mAh,"6.7""",Silver,"90HZ, 50MP,  -"
Oking,KSh 945,"KSh 1,174",,,2.3 out of 5(4),Phones,Oking OK2160,N/A,1000mAh,"1.77""",Black,"Screen Kabambe, Wireless FM ,Camera, Bright Touch,  (Dual Sim) -   (1YR WRTY)"
XIAOMI,"KSh 33,899","KSh 45,999",,,,Phones,XIAOMI Redmi Note 14 pro,8GB RAM,5500mAh,"6.67""",N/A,"256GB Storage+ , (Dual SIM),  Battery+EARPODS+WATCH"
Samsung,"KSh 28,199","KSh 49,999",,,4.2 out of 5(12),Phones,Samsung Galaxy A25 5G,"256GB ROM, 8GB RAM",5000mAh,"6.5""",Black,"256GB ROM + 8GB RAM (Dual SIM),  - Blue"
Infinix,"KSh 24,699","KSh 35,999",,,5 out of 5(3),Phones,Infinix HOT 50 PRO PLUS,N/A,N/A,"6.78""",N/A,"AMOLED CURVED SCREEN DISPLAY  INCHES(8GB +8GB) RAM & 128 GB ROM,5000MAH,50MP  COMES WITH FREE GIFTS ( AIRPODS + SMART WATCH +POWERBANK ) FOR YOU"
Air,KSh 379,KSh 899,,,3.3 out of 5(6),Phones,Air Vent Car Mobile Phone Holder  -  Black,N/A,N/A,N/A,N/A,
Itel,"KSh 16,990","KSh 30,000",,,4.5 out of 5(11),Phones,Itel S23+(PLUS),N/A,N/A,"6.78""",N/A,"INCHES AMOLED,CURVED SCREEN,DUAL SIM,ANDROID 13,50MP CAMERA,5000MAH"
XIAOMI,"KSh 15,480","KSh 22,000",,,4.4 out of 5(11),Phones,XIAOMI REDMI 14C,"8GB RAM, 256GB ROM",N/A,"6.88""",N/A,"INCHES,8GB RAM & 256GB ROM,BUDS,POWERBANK & WATCH,SPLY"""
Itel,"KSh 9,999","KSh 17,000",,,4 out of 5(24),Phones,Itel A70,256GB ROM,N/A,N/A,N/A,"6.6 INCHES IPS LCD DISPLAY,/UPTO 12 GB RAM,DUAL SIM,5000MAH"
Maxfone,"KSh 6,099","KSh 11,000",,,3 out of 5(3),Phones,"Maxfone 30 Pro 4G - 6.55""","32GB ROM, 3GB RAM",N/A,"6.55""",Black,"64GB (32GB ROM + 32GB SD Card), 3GB RAM, 8MP, 4G Network -"
Itel,"KSh 9,999","KSh 14,999",,,3.2 out of 5(5),Phones,Itel A70,8GB RAM,5000mAh,N/A,N/A,6.66 display upto  + 128GB Storage 8MP  Battery-+EARPODS+WATCH.
XIAOMI,"KSh 9,499","KSh 19,999",,,2.3 out of 5(3),Phones,"XIAOMI Redmi A3x 6.71"" 3GB RAM + 64GB ROM",3GB RAM + 64GB ROM,5000mAh,"6.71""",N/A,Android 14 (Dual Sim)  - White + Free Gifts
Samsung,"KSh 13,700","KSh 22,999",,,4.2 out of 5(94),Phones,Samsung  Galaxy A05S,4GB RAM + 128GB ROM,5000mAh,"6.7""",Black,"90HZ, 50MP,  -"
Tecno,"KSh 32,559","KSh 45,000",,,,Phones,Tecno CAMON 40 PRO 6.78 INCHES 8GB RAM +256GB ROM,8GB RAM +256GB ROM,N/A,N/A,N/A,"Curved Screen, 5200 MAH BATTERY DUAL SIM+GIFT,LED WATCH"
Tecno,"KSh 28,699","KSh 36,000",,,4 out of 5(8),Phones,Tecno Camon 30,8GB RAM,5000mAh,"6.78""",N/A,"256GB +  (+8GB Extended), Dual SIM, 4G, Iceland Basaltic Dark (1YR WRTY)"
Samsung,"KSh 16,899","KSh 35,999",,,4.8 out of 5(5),Phones,Samsung GALAXY A16,4GB RAM + 128GB ROM,5000mAh,N/A,N/A,"6.7'' HD+, DUAL SIM, 50MP,   COMES WITH FREE GIFTS (C TO C HEADER  + SILICONE COVER  ) FOR YOU"
Realme,"KSh 14,899","KSh 29,999",,,4.6 out of 5(7),Phones,Realme C53,"256GB ROM, 8GB RAM",5000mAh,"6.74""",Black,"256GB ROM + 8GB RAM (Dual SIM),  -"
Realme,"KSh 10,900","KSh 15,000",,,3 out of 5(3),Phones,Realme NOTE 50 6.74 INCHES DISPLAY 4GB RAM+128 GB ROM DUAL SIM 5000 MAH - Black,4GB RAM,N/A,N/A,N/A,
Infinix,"KSh 12,290","KSh 17,999",,,4.2 out of 5(17),Phones,"Infinix Hot 50i 4G""6.7-inch",128GB ROM,5000mAh,N/A,N/A,12 GB(6+6)RAM+' Battery:
Tecno,"KSh 12,990","KSh 23,000",,,5 out of 5(1),Phones,Tecno Spark 30c,128GB ROM,N/A,N/A,N/A,"6.67'' HD+,  + (4+4)GB RAM (Dual Sim) 50MP, 5000 mAh - SPEAKER I12"
XIAOMI,"KSh 12,390","KSh 20,000",,,4 out of 5(5),Phones,XIAOMI REDMI 14C,"8GB RAM, 128GB ROM",N/A,"6.88""",N/A,"IPS LCD ,UPTO 8GB RAM & 128GB ROM,5160MAH,50MP,18W,WATCH & SPEAKER"
Realme,"KSh 13,650","KSh 25,999",,,4 out of 5(13),Phones,Realme C61 6.74'',"128GB ROM, 6GB RAM",5000mAh,N/A,Gold,"128GB ROM + 6GB RAM (Dual SIM),  Battery - Sparkle"
Freeyond,"KSh 10,999","KSh 21,196",,,4.2 out of 5(227),Phones,Freeyond M5,N/A,5000mAh,"6.52""",N/A,"8GB+128GB, 50MP,4G Smartphone  Dual SIM Android Phone"
Samsung,"KSh 9,599","KSh 15,000",,,4.5 out of 5(17),Phones,Samsung GALAXY A05,"4GB RAM, 64GB ROM",N/A,N/A,N/A,"6.7 PLS LCD DISPLAY ,4GB RAM/64GB ROM,ANDROID 13,5000MAH,4G,DUAL,50MP"
XIAOMI,"KSh 12,390","KSh 20,000",,,4.2 out of 5(25),Phones,XIAOMI REDMI 14C,4GB RAM,N/A,"6.88""",N/A,"IPS LCD DISPLAY , +128GB STORAGEMWATCH,BUDS & POWERBANK"
XIAOMI,"KSh 15,799","KSh 19,000",,,4.4 out of 5(18),Phones,XIAOMI Redmi 13 6.79'' 6GB+128GB Dual SIM,N/A,N/A,N/A,Black,"4G, 5030 MAh - Midnight  (2YRS WRTY)"
Samsung,"KSh 23,595","KSh 30,000",,,4.4 out of 5(8),Phones,Samsung Galaxy M35 5G,6GB RAM,6000mAh,"6.6""",Blue,"128GB +  (Dual SIM), Daybreak"
Samsung,"KSh 22,599","KSh 49,999",,,3.4 out of 5(5),Phones,Samsung  Galaxy A16,256GB ROM,N/A,"6.7""",Black,"8GB+   HD, Android 14,50MP-Camera, Battery-5000mah -"
Vivo,"KSh 8,699","KSh 10,000",,,4.2 out of 5(5),Phones,Vivo Y17 6+128GB ROM Dual SIM 6.35-inch Screen HD Camera 13MP Face Unlock + Fingerprint Refurbished,128GB ROM,N/A,N/A,N/A,
Nokia,"KSh 1,899","KSh 7,999",,,,Phones,Nokia 6310 Mobile Phones,N/A,N/A,"2.8""",N/A,"Dual SIM Cards Cell Phone Main Camera 1150 MAh Removable, Durable Feature Phone Classic For Basic Communication"
HOMMY,"KSh 2,599","KSh 4,000",,,3.8 out of 5(188),Phones,HOMMY Mettalic Portable Cloth Wardrobe 3 Column,N/A,N/A,N/A,N/A,
Oking,KSh 915,"KSh 1,174",,,4.1 out of 5(91),Phones,Oking OK2166,N/A,1000mAh,"1.77""",N/A,"Wireless FM ,Camera, Bright Touch,  (Dual Sim) - Grey"
Multipurpose,KSh 399,KSh 500,,,3.8 out of 5(6),Phones,Multipurpose Tripod  Octopus Tripod Stand + Phone Holder - Black,N/A,N/A,N/A,N/A,
Oking,"KSh 1,249","KSh 1,548",,,4 out of 5(1),Phones,Oking OK3390 Cell Phone,N/A,N/A,"1.77""",Black,- Wireless FM - Tri SIM - Big Battery-   (1YR WRTY)
Itel,"KSh 1,099","KSh 1,500",,,3.7 out of 5(11),Phones,Itel 2163,N/A,1000mAh,"1.8""",N/A,32MB + 32MB (Dual SIM)
3D,KSh 799,"KSh 1,399",,,1 out of 5(1),Phones,3D Virtual Reality Game/movie/VR Glasses VR Box For AnyPhone,N/A,N/A,N/A,N/A,
Infinix,"KSh 25,299","KSh 35,999",,,4.5 out of 5(2),Phones,Infinix Hot 50 Pro Plus,16GB RAM,N/A,N/A,N/A,"6.78'' CURVED Display, Upto +256GB Storage,108MP Camera,5000mah Battery+GIFTS"
XIAOMI,"KSh 21,395","KSh 30,000",,,4.6 out of 5(5),Phones,XIAOMI Redmi Note 14,6GB RAM,5500mAh,"6.67""",Black,"128GB +  (Dual SIM), Midnight"
Tecno,"KSh 28,899","KSh 39,999",,,4.2 out of 5(38),Phones,Tecno  Camon 30,256GB ROM,5000mAh,"6.78""",N/A,"Display,  + 16GB (8GB + 8GB) RAM 4G (Dual SIM) - +MG SW OTG"
Tecno,"KSh 1,850","KSh 3,900",,,3.8 out of 5(9),Phones,Tecno BEST SMALL BUTTON PHONE T301,N/A,N/A,N/A,N/A,"Dual Sim, Button KABAMBE/ KATULULU phone + Free Headphone & Cap Free"
